locality,proprety_type,price,bedrooms,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool,commune_code
1200 Woluwe-Saint-Lambert,4,1595000,8.0,6,0.0,0.0,1.0,28.0,1.0,154.0,0.0,278.0,2.0,5,0.0,1200
1780 Wemmel,4,1595000,11.0,4,0.0,0.0,0.0,0.0,0.0,0.0,468.0,375.0,2.0,4,0.0,1780
3191 Boortmeerbeek,5,1595000,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,496.0,3241.0,4.0,5,0.0,3191
4851 Sippenaeken,4,1595000,7.0,6,0.0,0.0,0.0,0.0,1.0,3600.0,540.0,4000.0,4.0,5,0.0,4851
3191 Boortmeerbeek,5,1595000,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3278.0,4.0,5,0.0,3191
2970 s-Gravenwezel,5,1595000,4.0,2,0.0,0.0,0.0,0.0,1.0,2825.0,460.0,2825.0,4.0,4,0.0,2970
2950 Kapellen,5,1595000,6.0,2,0.0,0.0,1.0,100.0,0.0,0.0,0.0,3925.0,4.0,4,0.0,2950
2930 Brasschaat,5,1595000,5.0,2,0.0,0.0,0.0,0.0,1.0,3700.0,401.0,3700.0,4.0,4,0.0,2930
2950 Kapellen,5,1595000,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,4.0,5,0.0,2950
1050 Ixelles,1,1590000,3.0,7,0.0,0.0,1.0,45.0,0.0,0.0,174.0,0.0,2.0,5,0.0,1050
1500 Halle,5,1590000,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,706.0,5498.0,4.0,4,0.0,1500
2370 Arendonk,4,1590000,14.0,2,0.0,0.0,1.0,80.0,0.0,0.0,0.0,360.0,2.0,5,0.0,2370
9100 SINT-NIKLAAS,4,1590000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,638.0,270.0,2.0,4,0.0,9100
1380 Lasne,4,1585000,4.0,2,0.0,0.0,0.0,0.0,1.0,1.0,450.0,39.0,4.0,4,0.0,1380
1180 Uccle,4,1580000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1180
1180 Uccle,1,1580000,3.0,6,0.0,0.0,1.0,100.0,1.0,1000.0,205.0,0.0,2.0,5,0.0,1180
1180 Uccle,4,1580000,3.0,5,0.0,0.0,0.0,0.0,1.0,800.0,205.0,0.0,2.0,5,0.0,1180
6000 Charleroi,4,1580000,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,6000
3300 Tienen,4,1575000,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,627.0,1233.0,2.0,4,0.0,3300
3300 Tienen,4,1575000,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,627.0,1233.0,2.0,4,0.0,3300
3300 Tienen,4,1575000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,0.0,3300
2000 Antwerpen,4,1575000,3.0,6,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,2.0,5,0.0,2000
2610 Wilrijk,5,1575000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1266.0,4.0,4,0.0,2610
2060 Antwerp,1,1575000,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,2.0,4,0.0,2060
8400 Oostende,4,265000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8400
8790 Waregem,4,1569675,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,782.0,1313.0,2.0,4,0.0,8790
8790 Waregem,4,1569675,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.0,4.0,4,0.0,8790
8790 Waregem,5,1569675,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8790
8400 Oostende,4,440000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8400
1933 Sterrebeek,2,1550000,4.0,6,0.0,0.0,1.0,85.0,0.0,0.0,218.0,0.0,2.0,5,0.0,1933
8300 KNOKKE,5,1550000,4.0,2,0.0,0.0,0.0,0.0,1.0,381.0,185.0,381.0,3.0,5,0.0,8300
1640 Rhode-Saint-Genese,5,1550000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1800.0,4.0,4,0.0,1640
8800 Roeselare,5,1550000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.0,2.0,2,0.0,8800
1410 Waterloo,4,1550000,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2400.0,4.0,5,0.0,1410
9300 Aalst,4,1550000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,2.0,4,0.0,9300
8000 Brugge,4,1550000,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,2.0,4,0.0,8000
2140 Borgerhout,4,1550000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2.0,1,0.0,2140
1050 Ixelles,4,1550000,6.0,6,0.0,0.0,1.0,20.0,0.0,0.0,620.0,180.0,2.0,5,0.0,1050
1400 Nivelles,4,1550000,16.0,4,0.0,0.0,0.0,0.0,0.0,0.0,655.0,400.0,2.0,4,0.0,1400
1410 Waterloo,5,1550000,6.0,7,0.0,0.0,1.0,100.0,1.0,1000.0,600.0,2412.0,4.0,5,0.0,1410
8670 Oostduinkerke,1,1550000,2.0,6,0.0,0.0,1.0,21.0,0.0,0.0,96.0,0.0,2.0,5,0.0,8670
1180 Uccle,4,1550000,4.0,2,0.0,0.0,0.0,0.0,1.0,130.0,478.0,220.0,2.0,4,0.0,1180
8460 Oudenburg,5,1550000,12.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1233.0,5088.0,4.0,1,0.0,8460
9000 Gent,1,1550000,2.0,2,0.0,0.0,1.0,106.0,0.0,0.0,192.0,0.0,2.0,5,0.0,9000
9111 Belsele,4,1550000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24900.0,2.0,4,0.0,9111
8380 Dudzele,4,1550000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,656.0,3317.0,4.0,5,0.0,8380
1081 Koekelberg,4,1550000,36.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,3.0,1,0.0,1081
2000 Antwerp,4,1550000,13.0,2,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,2.0,4,0.0,2000
9750 Kruisem,4,1545000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,371.0,22495.0,4.0,4,0.0,9750
2900 Schoten,5,1545000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1939.0,4.0,4,0.0,2900
1370 Jauchelette,4,1545000,4.0,2,0.0,0.0,1.0,20.0,1.0,1500.0,926.0,6020.0,4.0,3,0.0,1370
2950 Kapellen,5,1545000,4.0,2,0.0,0.0,1.0,80.0,0.0,0.0,0.0,7051.0,4.0,5,0.0,2950
6000 Charleroi,4,1540000,19.0,2,0.0,0.0,0.0,0.0,0.0,0.0,905.0,932.0,3.0,5,0.0,6000
1050 Ixelles,1,1537000,2.0,6,0.0,0.0,1.0,91.0,0.0,0.0,160.0,0.0,2.0,5,0.0,1050
1000 BRUXELLES,1,1537000,2.0,2,0.0,0.0,1.0,91.0,0.0,0.0,160.0,0.0,3.0,4,0.0,1000
1050 Ixelles,1,1537000,2.0,2,0.0,0.0,1.0,91.0,0.0,0.0,160.0,0.0,3.0,4,0.0,1050
1050 Ixelles,1,1537000,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,2.0,5,0.0,1050
1000 Bruxelles,1,1537000,2.0,2,0.0,0.0,1.0,91.0,0.0,0.0,160.0,0.0,2.0,5,0.0,1000
1050 Ixelles,1,1537000,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,4.0,5,0.0,1050
1050 Ixelles,1,1537000,2.0,6,0.0,0.0,1.0,91.0,0.0,0.0,160.0,0.0,4.0,5,0.0,1050
8300 Knokke,4,1015000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8300
3680 Maaseik,4,1525000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,252.0,4629.0,4.0,4,0.0,3680
1050 Ixelles,1,1519000,3.0,2,0.0,0.0,1.0,10.0,0.0,0.0,217.0,0.0,3.0,4,0.0,1050
2800 Mechelen,4,1500000,6.0,6,1.0,0.0,0.0,0.0,0.0,0.0,598.0,2930.0,4.0,4,0.0,2800
2800 Mechelen,5,1500000,6.0,6,1.0,0.0,0.0,0.0,0.0,0.0,598.0,2930.0,4.0,4,0.0,2800
8300 Knokke-Heist,1,1500000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,2.0,5,0.0,8300
1050 Ixelles,1,1500000,3.0,6,0.0,0.0,1.0,13.0,0.0,0.0,339.0,0.0,2.0,5,0.0,1050
6940 Durbuy,4,1500000,14.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4549.0,4.0,4,0.0,6940
8670 Koksijde Sint-Idesbald,4,1500000,3.0,7,0.0,0.0,1.0,70.0,1.0,304.0,256.0,560.0,4.0,5,0.0,8670
6940 Wris,4,1500000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,10133.0,4.0,4,0.0,6940
6940 Durbuy,4,1500000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10133.0,4.0,4,0.0,6940
1180 Uccle,5,1500000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,267.0,650.0,4.0,5,0.0,1180
1050 Ixelles,4,1500000,3.0,6,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,5,0.0,1050
4800 Verviers,4,1500000,20.0,2,0.0,0.0,0.0,0.0,1.0,500.0,0.0,1000.0,3.0,5,0.0,4800
1050 Ixelles,1,1500000,3.0,2,0.0,0.0,1.0,13.0,0.0,0.0,338.0,0.0,2.0,4,0.0,1050
4770 Amblve,4,1500000,50.0,2,0.0,0.0,1.0,1000.0,1.0,10000.0,2600.0,71907.0,4.0,2,0.0,4770
1470 Bousval,4,1500000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,341.0,6180.0,2.0,5,0.0,1470
1180 Uccle,1,1500000,3.0,2,0.0,0.0,1.0,61.0,0.0,0.0,220.0,0.0,4.0,5,0.0,1180
8630 Veurne,5,1500000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,370.0,6620.0,2.0,4,0.0,8630
1180 Uccle,1,1500000,3.0,0,0.0,0.0,1.0,60.0,0.0,0.0,220.0,0.0,4.0,4,0.0,1180
5651 Walcourt Thyle-Chteau,6,1500000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7190.0,4.0,1,0.0,5651
8420 De Haan,4,1500000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,2.0,4,0.0,8420
1420 Braine-lAlleud,5,1500000,4.0,6,0.0,0.0,1.0,100.0,1.0,1950.0,280.0,2160.0,4.0,5,0.0,1420
6941 Durbuy,4,1500000,14.0,7,0.0,0.0,1.0,220.0,1.0,4549.0,0.0,4549.0,4.0,5,0.0,6941
1000 Bruxelles,4,1500000,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1000
1050 Ixelles,4,1500000,3.0,2,0.0,0.0,1.0,13.0,0.0,0.0,340.0,0.0,2.0,3,0.0,1050
1342 Limelette,4,1500000,7.0,6,0.0,0.0,1.0,200.0,1.0,19000.0,400.0,20000.0,4.0,4,0.0,1342
1050 Ixelles,4,1500000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2.0,5,0.0,1050
1750 Lennik,4,1500000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,721.0,11142.0,4.0,4,0.0,1750
1342 Limelette,4,1500000,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,11484.0,2.0,4,0.0,1342
2950 Kapellen,5,1500000,6.0,4,0.0,0.0,0.0,0.0,1.0,7000.0,450.0,7700.0,4.0,1,0.0,2950
4600 Richelle,4,1500000,30.0,2,0.0,0.0,0.0,0.0,1.0,2226.0,800.0,2226.0,4.0,4,0.0,4600
2110 Wijnegem,1,1500000,2.0,2,0.0,0.0,1.0,23.0,0.0,0.0,185.0,0.0,2.0,4,0.0,2110
1410 Waterloo,5,1500000,6.0,2,0.0,0.0,1.0,50.0,1.0,2800.0,0.0,4000.0,4.0,4,0.0,1410
2110 Wijnegem,4,1500000,2.0,2,0.0,0.0,1.0,56.0,0.0,0.0,190.0,0.0,2.0,4,0.0,2110
7120 Estinnes,4,1500000,2.0,2,0.0,0.0,0.0,0.0,1.0,1470.0,286.0,10033.0,4.0,4,0.0,7120
2920 Kalmthout,4,1500000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45113.0,4.0,4,0.0,2920
6724 Habay Marbehan,4,1500000,32.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,6724
1050 Ixelles,1,1500000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2.0,4,0.0,1050
1180 Uccle,1,1500000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,2.0,4,0.0,1180
2960 Brecht,5,1500000,5.0,2,0.0,0.0,1.0,50.0,1.0,4489.0,704.0,4489.0,4.0,5,0.0,2960
1342 Limelette,6,1500000,8.0,4,0.0,0.0,1.0,80.0,0.0,0.0,520.0,20000.0,4.0,4,0.0,1342
2930 Brasschaat,5,1500000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,4.0,4,0.0,2930
1000 Bruxelles,4,1500000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,2.0,4,0.0,1000
1000 Bruxelles,4,1500000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,2.0,4,0.0,1000
1180 Uccle,1,1500000,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,0.0,1180
4710 Lontzen,6,1500000,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8788.0,4.0,2,0.0,4710
1370 Jodoigne,4,1500000,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,4.0,4,0.0,1370
2950 KAPELLEN ANTW,5,1500000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,7700.0,4.0,1,0.0,2950
4000 Lige,4,1500000,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2.0,4,0.0,4000
5540 Hastiere,4,1500000,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22300.0,4.0,4,0.0,5540
8904 Boezinge,6,1500000,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,8904
1120 Neder-over-Heembeek,4,1500000,28.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1120
1410 Waterloo,4,1500000,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,4,0.0,1410
1050 Ixelles,4,1499000,10.0,4,0.0,0.0,0.0,0.0,0.0,0.0,470.0,134.0,2.0,1,0.0,1050
1090 Jette,5,1499000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,647.0,951.0,4.0,4,0.0,1090
9790 WORTEGEM,4,1499000,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,10899.0,4.0,4,0.0,9790
9790 WORTEGEM,6,1499000,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,10899.0,4.0,4,0.0,9790
9790 WORTEGEM,4,1499000,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,10899.0,4.0,4,0.0,9790
1020 Bruxelles 2,4,1499000,4.0,2,0.0,0.0,1.0,15.0,0.0,0.0,1743.0,0.0,2.0,4,0.0,1020
3590 Diepenbeek,4,1499000,8.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,2.0,4,0.0,3590
1080 Molenbeek-Saint-Jean,4,1499000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,969.0,2.0,5,0.0,1080
2382 Poppel,4,1495000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,900.0,37810.0,4.0,5,0.0,2382
3210 LINDEN,4,1495000,4.0,2,0.0,0.0,1.0,80.0,0.0,0.0,460.0,2697.0,4.0,4,0.0,3210
3210 LINDEN,5,1495000,4.0,2,0.0,0.0,1.0,80.0,0.0,0.0,460.0,2697.0,4.0,4,0.0,3210
1390 Grez-Doiceau,5,1495000,7.0,2,0.0,0.0,1.0,100.0,0.0,0.0,900.0,9112.0,4.0,1,0.0,1390
1150 Woluwe-Saint-Pierre,5,1495000,7.0,2,0.0,0.0,0.0,0.0,1.0,400.0,400.0,780.0,4.0,5,0.0,1150
8300 Knokke-Heist Knokke,4,1495000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,2.0,4,0.0,8300
1410 Waterloo,5,1495000,4.0,6,0.0,0.0,1.0,60.0,1.0,2000.0,355.0,2400.0,4.0,5,0.0,1410
3080 Tervuren,4,1495000,5.0,3,0.0,0.0,1.0,200.0,1.0,1200.0,0.0,1500.0,7.0,4,0.0,3080
1000 Bruxelles,1,1495000,5.0,6,0.0,0.0,1.0,40.0,1.0,1200.0,255.0,0.0,3.0,1,0.0,1000
1050 Ixelles,1,1495000,5.0,6,0.0,0.0,1.0,40.0,1.0,1200.0,255.0,0.0,3.0,1,0.0,1050
2018 Antwerp,4,1495000,4.0,6,0.0,0.0,1.0,197.0,0.0,0.0,442.0,442.0,2.0,5,0.0,2018
4920 Aywaille,4,1495000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,447.0,90000.0,4.0,2,0.0,4920
8300 Knokke-Heist Knokke,1,1495000,2.0,6,0.0,0.0,1.0,16.0,0.0,0.0,94.0,0.0,2.0,4,0.0,8300
1470 Genappe,5,1495000,4.0,6,0.0,0.0,1.0,160.0,0.0,0.0,383.0,3538.0,4.0,5,0.0,1470
2243 Zandhoven,5,1495000,6.0,2,0.0,0.0,0.0,0.0,1.0,3676.0,576.0,3676.0,4.0,4,0.0,2243
2590 Berlaar,5,1495000,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566.0,4.0,5,0.0,2590
2018 Antwerp,4,1495000,4.0,2,0.0,0.0,1.0,195.0,0.0,0.0,367.0,442.0,2.0,5,0.0,2018
1180 Uccle,4,1495000,6.0,3,0.0,0.0,1.0,15.0,0.0,0.0,450.0,0.0,2.0,4,0.0,1180
2018 Antwerp,4,1495000,4.0,2,0.0,0.0,0.0,0.0,1.0,750.0,363.0,0.0,2.0,4,0.0,2018
9750 Ouwegem,4,1495000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1577.0,2.0,4,0.0,9750
1180 Uccle,1,1495000,3.0,6,0.0,0.0,0.0,0.0,1.0,1102.0,220.0,0.0,3.0,5,0.0,1180
1390 Grez-Doiceau,5,1495000,7.0,2,0.0,0.0,1.0,100.0,0.0,0.0,900.0,9100.0,2.0,1,0.0,1390
2000 Antwerp,4,1495000,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,2.0,5,0.0,2000
8300 Knokke-Heist,1,1495000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,3,0.0,8300
8300 Knokke-Heist,4,1495000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,2.0,4,0.0,8300
9406 Ninove,4,1495000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,850.0,119700.0,4.0,1,0.0,9406
8000 Brugge,4,1495000,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8000
8300 Knokke-Heist,4,1495000,4.0,7,0.0,0.0,1.0,28.0,1.0,160.0,197.0,0.0,3.0,4,0.0,8300
2350 Vosselaar,5,1495000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,578.0,3138.0,2.0,4,0.0,2350
2470 Retie,5,1495000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,440.0,3487.0,2.0,5,0.0,2470
8300 Knokke-Heist,1,1495000,3.0,6,0.0,0.0,1.0,14.0,0.0,0.0,118.0,0.0,2.0,4,0.0,8300
7543 Mourcourt,6,1495000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,691.0,18858.0,4.0,5,0.0,7543
3000 Leuven,2,1495000,1.0,7,1.0,0.0,1.0,134.0,1.0,134.0,268.0,0.0,3.0,5,0.0,3000
2970 Schilde,5,1495000,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,4.0,5,0.0,2970
2243 Zandhoven,4,1495000,7.0,6,0.0,0.0,0.0,0.0,0.0,0.0,575.0,3676.0,4.0,5,0.0,2243
3700 Henis,5,1495000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7683.0,4.0,5,0.0,3700
7543 Tournai Mourcourt,6,1495000,5.0,2,0.0,0.0,0.0,0.0,1.0,18000.0,691.0,18858.0,4.0,5,0.0,7543
3080 Tervuren,5,1495000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,4.0,2,0.0,3080
9000 Gent,1,1495000,2.0,2,0.0,0.0,1.0,12.0,0.0,0.0,218.0,0.0,2.0,5,0.0,9000
2630 Aartselaar,5,1495000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,468.0,2991.0,4.0,5,0.0,2630
7712 Mouscron Herseaux,4,1495000,8.0,6,0.0,0.0,0.0,0.0,0.0,0.0,430.0,4275.0,4.0,5,0.0,7712
2950 Kapellen,5,1495000,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,6230.0,4.0,1,0.0,2950
1000 Bruxelles,4,1490000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,3.0,2,0.0,1000
7500 Tournai,4,1490000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,2.0,1,0.0,7500
9880 Aalter,4,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,300.0,10000.0,2.0,4,0.0,9880
1000 Brussels City,1,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1000
1040 Etterbeek,1,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1040
1650 Beersel,4,1490000,6.0,2,0.0,0.0,1.0,108.0,1.0,3600.0,575.0,4127.0,4.0,4,0.0,1650
1000 Brussels City,4,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1000
1000 Brussels City,4,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1000
1040 Etterbeek,4,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1040
1040 Etterbeek,4,1490000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,1040
2900 Schoten,5,1490000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2000.0,4.0,5,0.0,2900
1000 Bruxelles,4,1490000,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,375.0,2.0,1,0.0,1000
1210 Saint-Josse-ten-Noode,4,1490000,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,375.0,2.0,1,0.0,1210
1150 Woluwe-Saint-Pierre,4,1480000,7.0,6,0.0,0.0,1.0,20.0,1.0,1600.0,390.0,1750.0,4.0,5,0.0,1150
4530 Villers-le-Bouillet Fize-Fontaine,4,1480000,12.0,2,0.0,0.0,1.0,27.0,1.0,3460.0,917.0,4130.0,4.0,4,0.0,4530
4000 Lige,1,1480000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,0.0,4000
1380 Ohain,5,1475000,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,391.0,3480.0,4.0,4,0.0,1380
1731 Asse,4,1475000,3.0,6,0.0,0.0,1.0,50.0,1.0,2500.0,356.0,3950.0,4.0,5,0.0,1731
9830 SINT-MARTENS-LATEM,5,1475000,2.0,2,0.0,0.0,1.0,25.0,0.0,0.0,340.0,0.0,4.0,4,0.0,9830
9830 SINT-MARTENS-LATEM,4,1475000,2.0,2,0.0,0.0,1.0,25.0,0.0,0.0,340.0,0.0,4.0,4,0.0,9830
9170 St-Gillis-Waas,4,1475000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,3.0,5,0.0,9170
9170 St-Gillis-Waas,1,1475000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,0.0,9170
4000 Liege,4,1465000,10.0,2,1.0,0.0,0.0,0.0,0.0,0.0,570.0,195.0,2.0,5,0.0,4000
2930 Brasschaat,5,1465000,4.0,2,0.0,0.0,1.0,68.0,0.0,0.0,306.0,1914.0,4.0,5,0.0,2930
8500 Kortrijk,1,1456950,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,2.0,5,0.0,8500
3500 Hasselt,4,1455000,11.0,6,1.0,0.0,1.0,14.0,0.0,0.0,0.0,531.0,3.0,3,0.0,3500
3500 Hasselt,4,1455000,10.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,3500
2000 Antwerp,2,1455000,3.0,6,0.0,0.0,1.0,22.0,0.0,0.0,192.0,0.0,4.0,5,0.0,2000
8400 Oostende,2,1455000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8400
1180 Uccle,4,1450000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1180
1180 Uccle,2,1450000,3.0,7,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,4.0,5,0.0,1180
1180 Uccle,4,1450000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1180
1180 Uccle,4,1450000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1180
1180 Uccle,2,1450000,3.0,7,0.0,0.0,1.0,135.0,0.0,0.0,198.0,0.0,4.0,5,0.0,1180
1180 Uccle,2,1450000,3.0,7,0.0,0.0,1.0,135.0,0.0,0.0,198.0,0.0,4.0,5,0.0,1180
8300 Knokke-Zoute,1,1450000,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,5,0.0,8300
1180 Uccle,1,1450000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,4.0,3,0.0,1180
1150 Woluwe-Saint-Pierre,4,1450000,4.0,2,0.0,0.0,1.0,40.0,1.0,450.0,215.0,770.0,4.0,4,0.0,1150
8300 Knokke-Heist,1,1450000,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,5,0.0,8300
1180 Uccle,4,1450000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1180
1180 Uccle,1,1450000,2.0,2,0.0,0.0,1.0,60.0,0.0,0.0,229.0,0.0,4.0,5,0.0,1180
8300 Knokke-Zoute,1,1450000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,5,0.0,8300
